Date,Latitude,Longitude,Humidity,Rainfall,Soil_Moisture,Flood_Occurred,Elevation,Slope,Water_Occurrence_Percent,Max_Temp,Population,Population_Density,Sex_Ratio
2006-01-17 00:00:00,28,93.75,84.98,0,0.69,0,566,36.51709514,0,28.5146648,1054267.623,360.1613625,847.1687069
2006-01-18 00:00:00,25,95.625,43.89,0,0.26,0,263,6.185746724,0,28.5146648,1040734.766,355.3529265,790.2260147
2006-01-19 00:00:00,26,90,75.33,0,0.66,0,37,3.460128429,27,28.5146648,1925514.597,885.3850676,952.4359096
2006-01-20 00:00:00,24.5,93.125,69.96,0,0.48,0,495,33.85492634,0,28.5146648,1184380.079,438.6855122,850.1786214
2006-01-20 00:00:00,26,95.625,55.96,0,0.25,0,243,21.36966497,0,28.5146648,979432.3765,319.9885263,761.7332066
2006-01-20 00:00:00,28,90.625,39.15,0,0.66,0,5178,2.130776922,0,28.5146648,1127792.091,511.4617388,878.3836408
2006-01-22 00:00:00,26.5,90,73.87,0,0.68,0,54,1.036265725,0,28.5146648,985907.5561,353.6565028,953.4987731
2006-01-23 00:00:00,27.5,91.875,55.12,0,0.7,0,3696,35.20221739,0,28.5146648,1129097.251,477.5735799,844.217289
2006-01-23 00:00:00,24,94.375,34.02,0,0.28,0,313,13.78733297,0,28.5146648,1071056.068,392.9469879,797.800351
2006-01-24 00:00:00,25.5,92.5,73.29,0,0.74,0,1059,15.38648349,0,28.5146648,947206.029,335.20683,642.6892627
2006-01-25 00:00:00,28,95,63.15,0,0.63,0,778,9.143156283,0,28.5146648,933398.4554,291.5060115,850.5450325
2006-01-25 00:00:00,25,90.625,67.08,0,0.53,0,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2006-01-25 00:00:00,25.5,91.875,79.97,0,0.78,0,1816,3.454989661,0,28.5146648,1070376.627,443.5373603,776.7829058
2006-01-26 00:00:00,26.5,89.375,55.22,0,0.52,0,61,0.927409937,0,28.5146648,1255729.851,566.0276214,923.9723676
2006-01-26 00:00:00,26.5,90.625,71.36,0,0.72,0,55,3.615646683,3,28.5146648,793251.0798,666.2383901,962.5952955
2006-01-27 00:00:00,24,94.375,42.09,0,0.27,0,313,13.78733297,0,28.5146648,1071056.068,392.9469879,797.800351
2006-01-28 00:00:00,24.5,90,73.92,0,0.55,0,31,2.238466933,0,28.5146648,1179350.881,533.5696245,877.3101227
2006-01-30 00:00:00,25,90.625,61.26,0,0.51,0,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2006-01-31 00:00:00,26,95,41.01,0,0.48,0,1159,16.14846297,0,28.5146648,971991.6141,317.9300536,763.2019529
2006-02-03 00:00:00,26,92.5,74.83,0,0.65,0,145,17.11287737,0,28.5146648,1032490.034,319.8429983,616.881716
2006-02-03 00:00:00,25,93.75,51.98,0,0.51,0,1389,40.20041017,0,28.5146648,1030757.104,346.8261096,731.5148428
2006-02-06 00:00:00,26.5,93.75,65.28,0,0.54,0,111,3.106089799,0,28.5146648,1095938.112,318.230555,938.6852419
2006-02-06 00:00:00,25,92.5,63.7,0,0.64,0,26,4.189767125,0,28.5146648,1128575.913,480.2789569,826.3867918
2006-02-07 00:00:00,26.5,90,69.7,0,0.63,0,54,1.036265725,0,28.5146648,985907.5561,353.6565028,953.4987731
2006-02-08 00:00:00,25,90.625,50.54,0,0.47,0,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2006-02-08 00:00:00,24.5,95.625,28.21,0,0.23,0,254,2.780288516,0,28.5146648,1054400.039,368.0582633,795.4292991
2006-02-13 00:00:00,26,94.375,52.68,0,0.6,0,551,14.30773786,0,28.5146648,1050032.891,333.6709927,826.8886711
2006-02-13 00:00:00,27.5,95.625,53.42,0,0.51,0,148,6.36190334,0,28.5146648,1312417.022,348.0507931,944.655628
2006-02-14 00:00:00,27.5,96.25,61.05,0,0.54,0,261,8.306405605,0,28.5146648,1141581.036,332.712808,861.0230468
2006-02-14 00:00:00,26.5,95.625,61.07,0,0.56,0,508,25.27460043,0,28.5146648,939225.6032,297.176187,734.7904717
2006-02-15 00:00:00,25.5,95.625,47.35,0,0.23,0,212,6.54464198,0,28.5146648,1017520.513,339.9408204,781.1086192
2006-02-18 00:00:00,24,94.375,54.49,0,0.42,0,313,13.78733297,0,28.5146648,1071056.068,392.9469879,797.800351
2006-02-20 00:00:00,26.5,90.625,77.07,0,0.68,0,55,3.615646683,3,28.5146648,793251.0798,666.2383901,962.5952955
2006-02-21 00:00:00,27.5,95,78.92,0,0.6,0,115,1.045520478,0,28.5146648,1007184.763,304.6765257,856.2672002
2006-02-22 00:00:00,28,94.375,89.04,0,0.67,0,1673,32.25288219,0,28.5146648,916871.5409,303.5845235,853.2421467
2006-02-23 00:00:00,25.5,95.625,57.58,0,0.45,0,212,6.54464198,0,28.5146648,1017520.513,339.9408204,781.1086192
2006-02-25 00:00:00,27.5,93.75,82.09,0,0.67,0,1170,5.644002829,0,28.5146648,1071672.728,378.8323744,874.7555022
2006-02-25 00:00:00,26.5,91.875,73.93,0,0.59,0,64,0.927409937,0,28.5146648,946904.7124,513.2306579,843.346228
2006-02-25 00:00:00,25,95,54.15,0,0.46,0,123,0,96,28.5146648,1049132.258,356.9621549,789.3135905
2006-02-25 00:00:00,28,90.625,73.34,0,0.62,0,5178,2.130776922,0,28.5146648,1127792.091,511.4617388,878.3836408
2006-02-26 00:00:00,24.5,94.375,51.17,0,0.48,0,316,13.74060401,0,28.5146648,1065654.919,376.9542486,786.7089864
2006-02-26 00:00:00,24,93.125,50.3,0,0.46,0,1158,14.10144262,0,28.5146648,1054539.15,449.4173009,847.3049592
2006-02-27 00:00:00,26.5,93.125,63.97,0,0.55,0,357,29.73943278,0,28.5146648,1742209.673,423.7755648,896.8081468
2006-02-28 00:00:00,27.5,90.625,63.99,0,0.64,0,3069,7.172834959,0,28.5146648,1120674.625,536.441065,895.6601369
2006-02-28 00:00:00,26,95.625,43.96,0,0.55,0,243,21.36966497,0,28.5146648,979432.3765,319.9885263,761.7332066
2006-02-28 00:00:00,24.5,95,41.87,0,0.38,0,186,4.79645843,0,28.5146648,1060089.799,371.3586956,792.9533536
2006-08-19 00:00:00,28,91.25,84.34,109.47,0.63,1,4890,30.85932806,0,28.5146648,1127535.622,495.4318183,862.6482727
2006-08-19 00:00:00,28,91.875,76.95,104.01,0.61,1,4980,8.34830072,0,28.5146648,1140527.213,462.4653679,846.0336664
2006-08-19 00:00:00,28,90.625,84.77,100.62,0.69,1,5178,2.130776922,0,28.5146648,1127792.091,511.4617388,878.3836408
2006-08-19 00:00:00,28,90,84.83,99.32,0.66,1,3996,30.30639478,0,28.5146648,1133995.316,513.0941557,886.4215478
2006-08-19 00:00:00,28,89.375,82.32,98.42,0.64,1,4574,3.85000529,0,28.5146648,1145023.13,512.1431131,886.8185216
2006-12-07 00:00:00,24.5,94.375,38.76,0,0.32,0,316,13.74060401,0,28.5146648,1065654.919,376.9542486,786.7089864
2006-12-19 00:00:00,24,96.25,52.59,0,0.22,0,162,3.704791834,0,28.5146648,1060931.894,376.4817094,801.4518473
2006-12-24 00:00:00,28,93.125,67.38,0,0.72,0,1484,15.4019647,0,28.5146648,1150248.131,392.1062653,842.7359317
2006-12-24 00:00:00,25,89.375,66.81,0,0.47,0,22,1.023264216,0,28.5146648,1240729.88,566.5422741,895.1827371
2006-12-26 00:00:00,28,95.625,71.53,0,0.68,0,151,5.552739341,0,28.5146648,1129845.522,328.172958,870.7266538
2006-12-27 00:00:00,24,96.25,46.63,0,0.21,0,162,3.704791834,0,28.5146648,1060931.894,376.4817094,801.4518473
2006-12-27 00:00:00,28,95.625,72.96,0,0.68,0,151,5.552739341,0,28.5146648,1129845.522,328.172958,870.7266538
2006-12-27 00:00:00,26,89.375,68.28,0,0.46,0,40,1.387214116,0,28.5146648,1377346.804,630.6165596,924.9087508
2006-12-27 00:00:00,27.5,89.375,66.31,0,0.59,0,3572,14.07258076,0,28.5146648,1152630.309,521.487739,899.6121491
2006-12-29 00:00:00,27,91.875,72.6,0,0.58,0,1155,47.25759815,0,28.5146648,1053941.974,502.6156764,845.1698758
2006-12-30 00:00:00,27.5,91.25,83.28,0,0.63,0,2836,15.35537511,0,28.5146648,1118193.622,525.2575077,872.8913382
2006-12-30 00:00:00,24,91.25,67.35,0,0.46,0,6,0.927409937,22,28.5146648,1102195.127,489.5787028,851.7670202
2007-01-01 00:00:00,24.5,90.625,67.1,0,0.46,0,14,1.377826843,0,28.5146648,1145969.809,516.3333924,865.7935515
2007-01-10 00:00:00,27.5,90,61.32,0,0.57,0,1629,25.94370205,0,28.5146648,1127967.22,522.1263104,903.6848417
2007-01-12 00:00:00,26,93.125,64.48,0,0.52,0,116,4.965499387,0,28.5146648,1072622.568,150.1708507,928.7088907
2007-01-13 00:00:00,28,89.375,44.86,0,0.54,0,4574,3.85000529,0,28.5146648,1145023.13,512.1431131,886.8185216
2007-01-14 00:00:00,25,95.625,34.84,0,0.25,0,263,6.185746724,0,28.5146648,1040734.766,355.3529265,790.2260147
2007-01-17 00:00:00,26,92.5,64.47,0,0.57,0,145,17.11287737,0,28.5146648,1032490.034,319.8429983,616.881716
2007-01-18 00:00:00,25,90.625,52.02,0,0.43,0,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2007-01-19 00:00:00,28,95.625,54.91,0,0.64,0,151,5.552739341,0,28.5146648,1129845.522,328.172958,870.7266538
2007-01-19 00:00:00,25.5,89.375,53.26,0,0.41,0,26,0.927409937,1,28.5146648,1321621.078,608.2174766,912.3424394
2007-01-20 00:00:00,28,89.375,38.64,0,0.53,0,4574,3.85000529,0,28.5146648,1145023.13,512.1431131,886.8185216
2007-01-20 00:00:00,25.5,93.75,57.68,0,0.53,0,1138,23.86620364,0,28.5146648,1046041.463,320.7954955,747.6821411
2007-01-22 00:00:00,24.5,91.25,50.08,0,0.4,0,8,2.754061965,35,28.5146648,1111146.028,497.5796571,852.1388821
2007-01-22 00:00:00,28,95.625,67,0,0.65,0,151,5.552739341,0,28.5146648,1129845.522,328.172958,870.7266538
2007-01-22 00:00:00,25,95,36.9,0,0.23,0,123,0,96,28.5146648,1049132.258,356.9621549,789.3135905
2007-01-23 00:00:00,26.5,93.125,67.58,0,0.49,0,357,29.73943278,0,28.5146648,1742209.673,423.7755648,896.8081468
2007-01-23 00:00:00,25.5,95.625,40.74,0,0.22,0,212,6.54464198,0,28.5146648,1017520.513,339.9408204,781.1086192
2007-01-24 00:00:00,26,90,74.82,0,0.48,0,37,3.460128429,27,28.5146648,1925514.597,885.3850676,952.4359096
2007-02-12 00:00:00,25.5,96.25,39.99,0,0.2,0,454,14.55406443,0,28.5146648,1027739.781,344.929585,788.4225836
2007-02-13 00:00:00,26.5,91.875,73.69,0,0.51,0,64,0.927409937,0,28.5146648,946904.7124,513.2306579,843.346228
2007-02-15 00:00:00,24.5,91.25,63.99,0,0.43,0,8,2.754061965,35,28.5146648,1111146.028,497.5796571,852.1388821
2007-02-26 00:00:00,27.5,90.625,89.57,0,0.66,0,3069,7.172834959,0,28.5146648,1120674.625,536.441065,895.6601369
2007-02-27 00:00:00,26.5,96.25,55.23,0,0.43,0,240,5.545809412,0,28.5146648,1019675.236,323.8399696,788.1767758
2007-06-01 00:00:00,25,91.875,82.74,209.53,0.81,1,12,0,1,28.5146648,1096733.448,491.7526579,834.8765302
2007-06-01 00:00:00,25,90,65.44,149.33,0.44,1,18,0.927409937,0,28.5146648,1228290.297,568.9474725,896.1437977
2007-06-01 00:00:00,25,89.375,52.43,144.9,0.38,1,22,1.023264216,0,28.5146648,1240729.88,566.5422741,895.1827371
2007-06-01 00:00:00,25,90.625,82.21,141.95,0.64,1,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2007-06-01 00:00:00,25,91.25,86.52,135.29,0.78,1,7,1.023264216,57,28.5146648,1122552.932,504.5283409,851.6735481
2007-06-01 00:00:00,25.5,95,56.43,133.24,0.46,1,1028,36.69056929,0,28.5146648,1027155.248,340.6939961,785.206949
2007-06-01 00:00:00,25.5,96.25,36.06,130.76,0.16,1,454,14.55406443,0,28.5146648,1027739.781,344.929585,788.4225836
2007-06-01 00:00:00,25.5,95.625,36.96,129.47,0.22,1,212,6.54464198,0,28.5146648,1017520.513,339.9408204,781.1086192
2007-06-01 00:00:00,25,92.5,82.86,108.05,0.9,1,26,4.189767125,0,28.5146648,1128575.913,480.2789569,826.3867918
2007-06-02 00:00:00,27.5,90.625,76.73,121.82,0.6,1,3069,7.172834959,0,28.5146648,1120674.625,536.441065,895.6601369
2007-06-02 00:00:00,28,93.125,83.68,109.59,0.73,1,1484,15.4019647,0,28.5146648,1150248.131,392.1062653,842.7359317
2007-06-02 00:00:00,27.5,91.25,76.35,105.01,0.56,1,2836,15.35537511,0,28.5146648,1118193.622,525.2575077,872.8913382
2007-06-02 00:00:00,28,93.75,84.73,101.95,0.78,1,566,36.51709514,0,28.5146648,1054267.623,360.1613625,847.1687069
2007-06-02 00:00:00,28,94.375,85.55,100.2,0.79,1,1673,32.25288219,0,28.5146648,916871.5409,303.5845235,853.2421467
2007-06-03 00:00:00,26,93.125,75.2,106.58,0.65,1,116,4.965499387,0,28.5146648,1072622.568,150.1708507,928.7088907
2007-06-03 00:00:00,25,95,42.34,105.94,0.3,1,123,0,96,28.5146648,1049132.258,356.9621549,789.3135905
2007-06-03 00:00:00,25,95.625,35.4,104.66,0.21,1,263,6.185746724,0,28.5146648,1040734.766,355.3529265,790.2260147
2007-06-03 00:00:00,26,93.75,74.23,104.09,0.67,1,159,2.121724521,0,28.5146648,1132101.997,322.5579957,863.0176521
2007-06-03 00:00:00,24.5,90,77.1,102.26,0.49,1,31,2.238466933,0,28.5146648,1179350.881,533.5696245,877.3101227
2007-06-03 00:00:00,24.5,89.375,65.07,101.86,0.41,1,14,1.01915669,0,28.5146648,1193977.13,537.1392177,880.543545
2007-06-03 00:00:00,24.5,90.625,86.92,98.2,0.67,1,14,1.377826843,0,28.5146648,1145969.809,516.3333924,865.7935515
2007-06-03 00:00:00,24,96.25,31.13,98.19,0.16,1,162,3.704791834,0,28.5146648,1060931.894,376.4817094,801.4518473
2007-06-03 00:00:00,25,96.25,30.99,98.08,0.14,1,292,2.245937914,0,28.5146648,1041778.355,356.7352138,793.6961251
2007-06-04 00:00:00,25,90,76.11,231.45,0.52,1,18,0.927409937,0,28.5146648,1228290.297,568.9474725,896.1437977
2007-06-04 00:00:00,25,89.375,70.69,200.57,0.49,1,22,1.023264216,0,28.5146648,1240729.88,566.5422741,895.1827371
2007-06-04 00:00:00,24.5,95.625,38.82,196.59,0.2,1,254,2.780288516,0,28.5146648,1054400.039,368.0582633,795.4292991
2007-06-04 00:00:00,24.5,96.25,29.46,194.43,0.14,1,247,5.537518734,0,28.5146648,1052833.758,367.2718403,797.9093142
2007-06-04 00:00:00,24.5,95,46.94,193.53,0.28,1,186,4.79645843,0,28.5146648,1060089.799,371.3586956,792.9533536
2007-06-04 00:00:00,25.5,93.75,69.75,176.03,0.67,1,1138,23.86620364,0,28.5146648,1046041.463,320.7954955,747.6821411
2007-06-04 00:00:00,25.5,94.375,66.76,172.09,0.65,1,1686,28.58886847,0,28.5146648,1059360.003,342.7992952,795.0131525
2007-06-04 00:00:00,25.5,93.125,75.16,169.37,0.7,1,158,4.500283366,0,28.5146648,506588.4146,150.1992987,340.5755713
2007-06-04 00:00:00,25,90.625,83.68,107.02,0.67,1,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2007-06-05 00:00:00,26,94.375,70.63,188.52,0.72,1,551,14.30773786,0,28.5146648,1050032.891,333.6709927,826.8886711
2007-06-05 00:00:00,28,92.5,80.49,137.11,0.65,1,5641,27.31138262,0,28.5146648,1168725.607,424.8545679,839.5896161
2007-06-05 00:00:00,28,91.875,71.94,135.39,0.53,1,4980,8.34830072,0,28.5146648,1140527.213,462.4653679,846.0336664
2007-06-05 00:00:00,27,95,68.34,112.81,0.69,1,114,1.854334169,0,28.5146648,197442.302,61.18171385,156.7987262
2007-06-05 00:00:00,28,93.125,85.7,104.68,0.74,1,1484,15.4019647,0,28.5146648,1150248.131,392.1062653,842.7359317
2007-06-05 00:00:00,25,93.75,80.4,103.08,0.72,1,1389,40.20041017,0,28.5146648,1030757.104,346.8261096,731.5148428
2007-06-06 00:00:00,24,95.625,35.8,135.26,0.18,1,918,18.02027076,0,28.5146648,1062952.598,378.8137773,799.734522
2007-06-06 00:00:00,24,96.25,34.23,129.73,0.16,1,162,3.704791834,0,28.5146648,1060931.894,376.4817094,801.4518473
2007-06-06 00:00:00,26,91.875,73.52,126.31,0.69,1,335,11.18729467,0,28.5146648,1034089.844,417.3090319,734.1350662
2007-06-06 00:00:00,25,94.375,70.57,121.33,0.6,1,896,29.92813998,0,28.5146648,1059131.652,358.1092767,780.8804119
2007-06-06 00:00:00,26,91.25,70.43,120.19,0.57,1,45,2.121724521,0,28.5146648,1201414.581,566.5375383,902.5801885
2007-06-06 00:00:00,25,93.75,80.04,119.47,0.71,1,1389,40.20041017,0,28.5146648,1030757.104,346.8261096,731.5148428
2007-06-06 00:00:00,26,92.5,74.52,117.93,0.68,1,145,17.11287737,0,28.5146648,1032490.034,319.8429983,616.881716
2007-06-06 00:00:00,25,93.125,78.1,116.68,0.77,1,273,24.61800993,0,28.5146648,1036267.62,327.4890884,659.7502846
2007-06-06 00:00:00,24.5,89.375,74.44,110.69,0.51,1,14,1.01915669,0,28.5146648,1193977.13,537.1392177,880.543545
2007-06-06 00:00:00,24,95,41.51,108.76,0.25,1,347,5.530985127,0,28.5146648,1066896.571,383.8326429,798.3023043
2007-06-06 00:00:00,24,94.375,52.43,107.49,0.43,1,313,13.78733297,0,28.5146648,1071056.068,392.9469879,797.800351
2007-06-06 00:00:00,25,95,45.06,102.57,0.3,1,123,0,96,28.5146648,1049132.258,356.9621549,789.3135905
2007-06-06 00:00:00,25,92.5,82.81,101.44,0.89,1,26,4.189767125,0,28.5146648,1128575.913,480.2789569,826.3867918
2007-06-08 00:00:00,26,91.25,76.95,155.2,0.65,1,45,2.121724521,0,28.5146648,1201414.581,566.5375383,902.5801885
2007-06-08 00:00:00,26,92.5,83.36,153.69,0.7,1,145,17.11287737,0,28.5146648,1032490.034,319.8429983,616.881716
2007-06-08 00:00:00,28,90.625,77.72,126.12,0.56,1,5178,2.130776922,0,28.5146648,1127792.091,511.4617388,878.3836408
2007-06-08 00:00:00,28,90,79.37,124.65,0.5,1,3996,30.30639478,0,28.5146648,1133995.316,513.0941557,886.4215478
2007-06-08 00:00:00,27,93.125,87.82,106.05,0.81,1,379,26.97429045,0,28.5146648,1494708.462,387.2684822,881.2457454
2007-06-09 00:00:00,24,93.75,79.09,124.64,0.55,1,951,23.6908634,0,28.5146648,1075727.19,411.3530818,806.9925776
2007-06-09 00:00:00,24,94.375,64.89,120.26,0.42,1,313,13.78733297,0,28.5146648,1071056.068,392.9469879,797.800351
2007-06-09 00:00:00,26,90,90.74,119.9,0.86,1,37,3.460128429,27,28.5146648,1925514.597,885.3850676,952.4359096
2007-06-09 00:00:00,26,89.375,89.77,115.99,0.81,1,40,1.387214116,0,28.5146648,1377346.804,630.6165596,924.9087508
2007-06-09 00:00:00,25,91.875,92.95,114.73,0.94,1,12,0,1,28.5146648,1096733.448,491.7526579,834.8765302
2007-06-09 00:00:00,25,92.5,92.17,114.29,0.96,1,26,4.189767125,0,28.5146648,1128575.913,480.2789569,826.3867918
2007-06-09 00:00:00,25,91.25,94.62,111.31,0.93,1,7,1.023264216,57,28.5146648,1122552.932,504.5283409,851.6735481
2007-06-09 00:00:00,26,90.625,90.15,108.46,0.89,1,58,3.228316007,0,28.5146648,1011267.679,554.1086509,963.327597
2007-06-09 00:00:00,24,93.125,86.73,101.15,0.64,1,1158,14.10144262,0,28.5146648,1054539.15,449.4173009,847.3049592
2007-06-09 00:00:00,24,92.5,93.89,99.09,0.81,1,710,8.858060458,0,28.5146648,974842.0836,490.1337217,887.2733302
2007-06-09 00:00:00,24,95,54.28,98.7,0.24,1,347,5.530985127,0,28.5146648,1066896.571,383.8326429,798.3023043
2007-06-10 00:00:00,24.5,93.125,83.43,141.62,0.77,1,495,33.85492634,0,28.5146648,1184380.079,438.6855122,850.1786214
2007-06-10 00:00:00,24.5,92.5,87.86,126.29,0.9,1,67,5.082944257,0,28.5146648,785698.0512,515.6490579,941.8470812
2007-06-10 00:00:00,24.5,91.875,91.74,122.24,0.94,1,16,2.037668866,0,28.5146648,1087477.003,520.2101742,873.6419951
2007-06-10 00:00:00,24.5,91.25,93.74,121.6,0.94,1,8,2.754061965,35,28.5146648,1111146.028,497.5796571,852.1388821
2007-06-10 00:00:00,24.5,93.75,83.1,114.1,0.72,1,778,1.854334169,0,28.5146648,1075435.087,388.9438608,781.1472208
2007-06-10 00:00:00,25.5,90,94.65,112.02,0.9,1,90,14.09969849,0,28.5146648,1363203.105,641.3670151,923.1213404
2007-06-10 00:00:00,25.5,89.375,93.4,106.77,0.88,1,26,0.927409937,1,28.5146648,1321621.078,608.2174766,912.3424394
2007-06-10 00:00:00,25.5,90.625,95.45,106.25,0.95,1,263,7.668804433,0,28.5146648,1165082.676,571.8252398,913.8331458
2007-06-11 00:00:00,26,90.625,83.13,173.66,0.77,1,58,3.228316007,0,28.5146648,1011267.679,554.1086509,963.327597
2007-06-11 00:00:00,27,91.25,77.13,104.81,0.76,1,1597,8.352400023,0,28.5146648,1108121.476,580.8608837,894.2881302
2007-06-12 00:00:00,26,94.375,72.14,199.69,0.72,1,551,14.30773786,0,28.5146648,1050032.891,333.6709927,826.8886711
2007-06-12 00:00:00,26,93.75,72.84,177.52,0.7,1,159,2.121724521,0,28.5146648,1132101.997,322.5579957,863.0176521
2007-06-12 00:00:00,26,93.125,77.08,127.39,0.71,1,116,4.965499387,0,28.5146648,1072622.568,150.1708507,928.7088907
2007-06-13 00:00:00,24.5,91.25,90.17,186.68,0.92,1,8,2.754061965,35,28.5146648,1111146.028,497.5796571,852.1388821
2007-06-13 00:00:00,24.5,90.625,90.81,157.68,0.9,1,14,1.377826843,0,28.5146648,1145969.809,516.3333924,865.7935515
2007-06-13 00:00:00,24.5,90,90.68,148.13,0.86,1,31,2.238466933,0,28.5146648,1179350.881,533.5696245,877.3101227
2007-06-13 00:00:00,24.5,89.375,89.71,145.67,0.79,1,14,1.01915669,0,28.5146648,1193977.13,537.1392177,880.543545
2007-06-13 00:00:00,25,95.625,48.4,137.05,0.21,1,263,6.185746724,0,28.5146648,1040734.766,355.3529265,790.2260147
2007-06-13 00:00:00,25,95,54.86,127.14,0.34,1,123,0,96,28.5146648,1049132.258,356.9621549,789.3135905
2007-06-13 00:00:00,25,96.25,48.38,126.58,0.14,1,292,2.245937914,0,28.5146648,1041778.355,356.7352138,793.6961251
2007-06-13 00:00:00,24.5,91.875,89.34,114.22,0.92,1,16,2.037668866,0,28.5146648,1087477.003,520.2101742,873.6419951
2007-06-14 00:00:00,25.5,96.25,50.47,207.13,0.16,1,454,14.55406443,0,28.5146648,1027739.781,344.929585,788.4225836
2007-06-14 00:00:00,27,89.375,90.28,114.19,0.63,1,2095,5.881075529,0,28.5146648,1173520.393,529.720802,913.6945674
2007-06-16 00:00:00,24.5,89.375,89.8,228.9,0.88,1,14,1.01915669,0,28.5146648,1193977.13,537.1392177,880.543545
2007-06-16 00:00:00,24,96.25,45.52,196.93,0.17,1,162,3.704791834,0,28.5146648,1060931.894,376.4817094,801.4518473
2007-06-16 00:00:00,24,95.625,54.34,186.69,0.18,1,918,18.02027076,0,28.5146648,1062952.598,378.8137773,799.734522
2007-06-16 00:00:00,24,95,64.95,181.27,0.33,1,347,5.530985127,0,28.5146648,1066896.571,383.8326429,798.3023043
2007-06-16 00:00:00,25,93.75,93.16,173.22,0.79,1,1389,40.20041017,0,28.5146648,1030757.104,346.8261096,731.5148428
2007-06-16 00:00:00,25,93.125,94.57,162.25,0.87,1,273,24.61800993,0,28.5146648,1036267.62,327.4890884,659.7502846
2007-06-16 00:00:00,25,94.375,86.88,161.8,0.67,1,896,29.92813998,0,28.5146648,1059131.652,358.1092767,780.8804119
2007-06-16 00:00:00,24.5,90,92.36,151.52,0.92,1,31,2.238466933,0,28.5146648,1179350.881,533.5696245,877.3101227
2007-06-17 00:00:00,25.5,94.375,83.22,198.28,0.76,1,1686,28.58886847,0,28.5146648,1059360.003,342.7992952,795.0131525
2007-06-17 00:00:00,26.5,95,79.75,114.07,0.77,1,1363,17.77529035,0,28.5146648,801932.2369,260.6589194,647.2921686
2007-06-20 00:00:00,25.5,92.5,79.12,148.65,0.89,1,1059,15.38648349,0,28.5146648,947206.029,335.20683,642.6892627
2007-06-22 00:00:00,24,93.125,90.21,273.75,0.78,1,1158,14.10144262,0,28.5146648,1054539.15,449.4173009,847.3049592
2007-06-22 00:00:00,24,92.5,91.32,241.79,0.9,1,710,8.858060458,0,28.5146648,974842.0836,490.1337217,887.2733302
2007-06-22 00:00:00,24,91.25,89.07,235.98,0.92,1,6,0.927409937,22,28.5146648,1102195.127,489.5787028,851.7670202
2007-06-22 00:00:00,24,91.875,89.41,233.31,0.92,1,105,5.388686904,0,28.5146648,1062209.19,493.6408864,864.2038308
2007-06-22 00:00:00,24,93.75,80.09,214.82,0.66,1,951,23.6908634,0,28.5146648,1075727.19,411.3530818,806.9925776
2007-06-22 00:00:00,25,90,88.12,212.2,0.9,1,18,0.927409937,0,28.5146648,1228290.297,568.9474725,896.1437977
2007-06-22 00:00:00,25,90.625,84.29,199.99,0.92,1,14,2.245937914,9,28.5146648,1165889.399,541.023175,882.2977841
2007-06-22 00:00:00,25,89.375,88.62,199.37,0.87,1,22,1.023264216,0,28.5146648,1240729.88,566.5422741,895.1827371
2007-06-22 00:00:00,24.5,96.25,46.4,133.67,0.28,1,247,5.537518734,0,28.5146648,1052833.758,367.2718403,797.9093142
2007-06-23 00:00:00,25.5,90.625,90.17,247.74,0.93,1,263,7.668804433,0,28.5146648,1165082.676,571.8252398,913.8331458
2007-06-23 00:00:00,26.5,91.25,79.21,136.81,0.59,1,46,1.390525377,0,28.5146648,1024622.034,680.295446,933.0248972
2007-06-23 00:00:00,27,94.375,76.18,104,0.84,1,85,3.119755432,47,28.5146648,979381.6012,353.292211,859.3264064
2007-06-23 00:00:00,26.5,92.5,81.93,98.49,0.8,1,66,4.740998679,0,28.5146648,1187897.395,367.8456011,705.0412412
2007-06-25 00:00:00,24,91.875,90.05,99.59,0.91,1,105,5.388686904,0,28.5146648,1062209.19,493.6408864,864.2038308
2007-06-26 00:00:00,25,96.25,42.15,247.86,0.24,1,292,2.245937914,0,28.5146648,1041778.355,356.7352138,793.6961251
2007-06-26 00:00:00,26.5,89.375,83.02,144.53,0.66,1,61,0.927409937,0,28.5146648,1255729.851,566.0276214,923.9723676
2007-06-26 00:00:00,26.5,90,82.16,117.84,0.61,1,54,1.036265725,0,28.5146648,985907.5561,353.6565028,953.4987731
2007-06-26 00:00:00,27,92.5,82.48,112.02,0.76,1,783,4.246396165,0,28.5146648,1342989.106,415.6656905,838.5157949
2007-06-26 00:00:00,25,92.5,81.47,102.26,0.93,1,26,4.189767125,0,28.5146648,1128575.913,480.2789569,826.3867918
2007-06-28 00:00:00,24,90,90.58,98.69,0.89,1,10,2.959277052,0,28.5146648,1153902.679,511.8939313,865.3379274
2007-06-29 00:00:00,25,94.375,89.03,158.77,0.68,1,896,29.92813998,0,28.5146648,1059131.652,358.1092767,780.8804119
2007-06-29 00:00:00,25,93.125,85.92,136.02,0.85,1,273,24.61800993,0,28.5146648,1036267.62,327.4890884,659.7502846
2007-06-29 00:00:00,26,95,78.68,106.28,0.61,1,1159,16.14846297,0,28.5146648,971991.6141,317.9300536,763.2019529
